data,dia_semana,departamento,funcao,turno_id,colaboradores_minimos,colaboradores_ideais,origem_necessidade
2025-10-15,Quarta,Housekeeping,Empregada de andares,T3,2,2,histórico
2025-10-15,Quarta,Housekeeping,Supervisora,T3,1,1,histórico
2025-10-15,Quarta,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-10-16,Quinta,Housekeeping,Empregada de andares,T1,4,4,previsão
2025-10-16,Quinta,Housekeeping,Supervisora,T1,2,2,previsão
2025-10-16,Quinta,Housekeeping,Auxiliar de limpeza,T1,1,1,previsão
2025-10-16,Quinta,Housekeeping,Empregada de andares,T2,3,3,histórico
2025-10-16,Quinta,Housekeeping,Supervisora,T2,1,2,histórico
2025-10-16,Quinta,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-10-16,Quinta,Housekeeping,Empregada de andares,T3,1,2,manual
2025-10-16,Quinta,Housekeeping,Supervisora,T3,1,1,manual
2025-10-16,Quinta,Housekeeping,Auxiliar de limpeza,T3,1,1,manual
2025-10-17,Sexta,Housekeeping,Empregada de andares,T1,3,4,previsão
2025-10-17,Sexta,Housekeeping,Supervisora,T1,1,2,previsão
2025-10-17,Sexta,Housekeeping,Auxiliar de limpeza,T1,1,1,previsão
2025-10-17,Sexta,Housekeeping,Empregada de andares,T2,2,3,histórico
2025-10-17,Sexta,Housekeeping,Supervisora,T2,1,1,histórico
2025-10-17,Sexta,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-10-17,Sexta,Housekeeping,Empregada de andares,T3,1,1,previsão
2025-10-17,Sexta,Housekeeping,Supervisora,T3,1,1,previsão
2025-10-17,Sexta,Housekeeping,Auxiliar de limpeza,T3,1,1,previsão
2025-10-18,Sábado,Housekeeping,Empregada de andares,T1,4,5,previsão
2025-10-18,Sábado,Housekeeping,Supervisora,T1,2,2,previsão
2025-10-18,Sábado,Housekeeping,Auxiliar de limpeza,T1,1,1,previsão
2025-10-18,Sábado,Housekeeping,Empregada de andares,T2,3,3,previsão
2025-10-18,Sábado,Housekeeping,Supervisora,T2,1,2,previsão
2025-10-18,Sábado,Housekeeping,Auxiliar de limpeza,T2,1,1,previsão
2025-10-18,Sábado,Housekeeping,Empregada de andares,T3,1,2,histórico
2025-10-18,Sábado,Housekeeping,Supervisora,T3,1,1,histórico
2025-10-18,Sábado,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-10-19,Domingo,Housekeeping,Empregada de andares,T1,4,5,histórico
2025-10-19,Domingo,Housekeeping,Supervisora,T1,2,2,histórico
2025-10-19,Domingo,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-10-19,Domingo,Housekeeping,Empregada de andares,T2,3,3,histórico
2025-10-19,Domingo,Housekeeping,Supervisora,T2,1,2,histórico
2025-10-19,Domingo,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-10-19,Domingo,Housekeeping,Empregada de andares,T3,1,2,previsão
2025-10-19,Domingo,Housekeeping,Supervisora,T3,1,1,previsão
2025-10-19,Domingo,Housekeeping,Auxiliar de limpeza,T3,1,1,previsão
2025-10-20,Segunda,Housekeeping,Empregada de andares,T1,3,4,previsão
2025-10-20,Segunda,Housekeeping,Supervisora,T1,1,2,previsão
2025-10-20,Segunda,Housekeeping,Auxiliar de limpeza,T1,1,1,previsão
2025-10-20,Segunda,Housekeeping,Empregada de andares,T2,2,2,previsão
2025-10-20,Segunda,Housekeeping,Supervisora,T2,1,1,previsão
2025-10-20,Segunda,Housekeeping,Auxiliar de limpeza,T2,1,1,previsão
2025-10-20,Segunda,Housekeeping,Empregada de andares,T3,1,1,previsão
2025-10-20,Segunda,Housekeeping,Supervisora,T3,1,1,previsão
2025-10-20,Segunda,Housekeeping,Auxiliar de limpeza,T3,1,1,previsão
2025-10-21,Terça,Housekeeping,Empregada de andares,T1,4,4,histórico
2025-10-21,Terça,Housekeeping,Supervisora,T1,2,2,histórico
2025-10-21,Terça,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-10-21,Terça,Housekeeping,Empregada de andares,T2,2,3,previsão
2025-10-21,Terça,Housekeeping,Supervisora,T2,1,1,previsão
2025-10-21,Terça,Housekeeping,Auxiliar de limpeza,T2,1,1,previsão
2025-10-21,Terça,Housekeeping,Empregada de andares,T3,1,1,histórico
2025-10-21,Terça,Housekeeping,Supervisora,T3,1,1,histórico
2025-10-21,Terça,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-10-22,Quarta,Housekeeping,Empregada de andares,T1,4,5,histórico
2025-10-22,Quarta,Housekeeping,Supervisora,T1,2,2,histórico
2025-10-22,Quarta,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-10-22,Quarta,Housekeeping,Empregada de andares,T2,2,2,histórico
2025-10-22,Quarta,Housekeeping,Supervisora,T2,1,1,histórico
2025-10-22,Quarta,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-10-22,Quarta,Housekeeping,Empregada de andares,T3,1,2,histórico
2025-10-22,Quarta,Housekeeping,Supervisora,T3,1,1,histórico
2025-10-22,Quarta,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-10-23,Quinta,Housekeeping,Empregada de andares,T1,4,4,histórico
2025-10-23,Quinta,Housekeeping,Supervisora,T1,2,2,histórico
2025-10-23,Quinta,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-10-23,Quinta,Housekeeping,Empregada de andares,T2,2,3,histórico
2025-10-23,Quinta,Housekeeping,Supervisora,T2,1,1,histórico
2025-10-23,Quinta,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-10-23,Quinta,Housekeeping,Empregada de andares,T3,1,1,histórico
2025-10-23,Quinta,Housekeeping,Supervisora,T3,1,1,histórico
2025-10-23,Quinta,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-10-24,Sexta,Housekeeping,Empregada de andares,T1,4,5,histórico
2025-10-24,Sexta,Housekeeping,Supervisora,T1,2,2,histórico
2025-10-24,Sexta,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-10-24,Sexta,Housekeeping,Empregada de andares,T2,2,2,previsão
2025-10-24,Sexta,Housekeeping,Supervisora,T2,1,1,previsão
2025-10-24,Sexta,Housekeeping,Auxiliar de limpeza,T2,1,1,previsão
2025-10-24,Sexta,Housekeeping,Empregada de andares,T3,1,2,manual
2025-10-24,Sexta,Housekeeping,Supervisora,T3,1,1,manual
2025-10-24,Sexta,Housekeeping,Auxiliar de limpeza,T3,1,1,manual
2025-10-25,Sábado,Housekeeping,Empregada de andares,T1,5,5,histórico
2025-10-25,Sábado,Housekeeping,Supervisora,T1,2,2,histórico
2025-10-25,Sábado,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-10-25,Sábado,Housekeeping,Empregada de andares,T2,3,3,histórico
2025-10-25,Sábado,Housekeeping,Supervisora,T2,1,2,histórico
2025-10-25,Sábado,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-10-25,Sábado,Housekeeping,Empregada de andares,T3,1,2,histórico
2025-10-25,Sábado,Housekeeping,Supervisora,T3,1,1,histórico
2025-10-25,Sábado,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-10-26,Domingo,Housekeeping,Empregada de andares,T1,4,5,histórico
2025-10-26,Domingo,Housekeeping,Supervisora,T1,2,2,histórico
2025-10-26,Domingo,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-10-26,Domingo,Housekeeping,Empregada de andares,T2,2,3,histórico
2025-10-26,Domingo,Housekeeping,Supervisora,T2,1,1,histórico
2025-10-26,Domingo,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-10-26,Domingo,Housekeeping,Empregada de andares,T3,1,2,histórico
2025-10-26,Domingo,Housekeeping,Supervisora,T3,1,1,histórico
2025-10-26,Domingo,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-10-27,Segunda,Housekeeping,Empregada de andares,T1,4,4,manual
2025-10-27,Segunda,Housekeeping,Supervisora,T1,2,2,manual
2025-10-27,Segunda,Housekeeping,Auxiliar de limpeza,T1,1,1,manual
2025-10-27,Segunda,Housekeeping,Empregada de andares,T2,3,3,previsão
2025-10-27,Segunda,Housekeeping,Supervisora,T2,1,2,previsão
2025-10-27,Segunda,Housekeeping,Auxiliar de limpeza,T2,1,1,previsão
2025-10-27,Segunda,Housekeeping,Empregada de andares,T3,2,2,previsão
2025-10-27,Segunda,Housekeeping,Supervisora,T3,1,1,previsão
2025-10-27,Segunda,Housekeeping,Auxiliar de limpeza,T3,1,1,previsão
2025-10-28,Terça,Housekeeping,Empregada de andares,T1,4,4,histórico
2025-10-28,Terça,Housekeeping,Supervisora,T1,2,2,histórico
2025-10-28,Terça,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-10-28,Terça,Housekeeping,Empregada de andares,T2,3,3,previsão
2025-10-28,Terça,Housekeeping,Supervisora,T2,1,2,previsão
2025-10-28,Terça,Housekeeping,Auxiliar de limpeza,T2,1,1,previsão
2025-10-28,Terça,Housekeeping,Empregada de andares,T3,2,2,histórico
2025-10-28,Terça,Housekeeping,Supervisora,T3,1,1,histórico
2025-10-28,Terça,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-10-29,Quarta,Housekeeping,Empregada de andares,T1,3,4,previsão
2025-10-29,Quarta,Housekeeping,Supervisora,T1,1,2,previsão
2025-10-29,Quarta,Housekeeping,Auxiliar de limpeza,T1,1,1,previsão
2025-10-29,Quarta,Housekeeping,Empregada de andares,T2,2,2,histórico
2025-10-29,Quarta,Housekeeping,Supervisora,T2,1,1,histórico
2025-10-29,Quarta,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-10-29,Quarta,Housekeeping,Empregada de andares,T3,1,2,histórico
2025-10-29,Quarta,Housekeeping,Supervisora,T3,1,1,histórico
2025-10-29,Quarta,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-10-30,Quinta,Housekeeping,Empregada de andares,T1,4,4,histórico
2025-10-30,Quinta,Housekeeping,Supervisora,T1,2,2,histórico
2025-10-30,Quinta,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-10-30,Quinta,Housekeeping,Empregada de andares,T2,2,2,histórico
2025-10-30,Quinta,Housekeeping,Supervisora,T2,1,1,histórico
2025-10-30,Quinta,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-10-30,Quinta,Housekeeping,Empregada de andares,T3,1,2,histórico
2025-10-30,Quinta,Housekeeping,Supervisora,T3,1,1,histórico
2025-10-30,Quinta,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-10-31,Sexta,Housekeeping,Empregada de andares,T1,3,4,manual
2025-10-31,Sexta,Housekeeping,Supervisora,T1,1,2,manual
2025-10-31,Sexta,Housekeeping,Auxiliar de limpeza,T1,1,1,manual
2025-10-31,Sexta,Housekeeping,Empregada de andares,T2,3,3,previsão
2025-10-31,Sexta,Housekeeping,Supervisora,T2,1,2,previsão
2025-10-31,Sexta,Housekeeping,Auxiliar de limpeza,T2,1,1,previsão
2025-10-31,Sexta,Housekeeping,Empregada de andares,T3,1,2,histórico
2025-10-31,Sexta,Housekeeping,Supervisora,T3,1,1,histórico
2025-10-31,Sexta,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-11-01,Sábado,Housekeeping,Empregada de andares,T1,4,5,histórico
2025-11-01,Sábado,Housekeeping,Supervisora,T1,2,2,histórico
2025-11-01,Sábado,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-11-01,Sábado,Housekeeping,Empregada de andares,T2,3,3,previsão
2025-11-01,Sábado,Housekeeping,Supervisora,T2,1,2,previsão
2025-11-01,Sábado,Housekeeping,Auxiliar de limpeza,T2,1,1,previsão
2025-11-01,Sábado,Housekeeping,Empregada de andares,T3,2,2,previsão
2025-11-01,Sábado,Housekeeping,Supervisora,T3,1,1,previsão
2025-11-01,Sábado,Housekeeping,Auxiliar de limpeza,T3,1,1,previsão
2025-11-02,Domingo,Housekeeping,Empregada de andares,T1,5,5,histórico
2025-11-02,Domingo,Housekeeping,Supervisora,T1,2,2,histórico
2025-11-02,Domingo,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-11-02,Domingo,Housekeeping,Empregada de andares,T2,3,3,histórico
2025-11-02,Domingo,Housekeeping,Supervisora,T2,1,2,histórico
2025-11-02,Domingo,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-11-02,Domingo,Housekeeping,Empregada de andares,T3,2,2,previsão
2025-11-02,Domingo,Housekeeping,Supervisora,T3,1,1,previsão
2025-11-02,Domingo,Housekeeping,Auxiliar de limpeza,T3,1,1,previsão
2025-11-03,Segunda,Housekeeping,Empregada de andares,T1,4,5,histórico
2025-11-03,Segunda,Housekeeping,Supervisora,T1,2,2,histórico
2025-11-03,Segunda,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-11-03,Segunda,Housekeeping,Empregada de andares,T2,3,3,histórico
2025-11-03,Segunda,Housekeeping,Supervisora,T2,1,2,histórico
2025-11-03,Segunda,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-11-03,Segunda,Housekeeping,Empregada de andares,T3,1,2,histórico
2025-11-03,Segunda,Housekeeping,Supervisora,T3,1,1,histórico
2025-11-03,Segunda,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-11-04,Terça,Housekeeping,Empregada de andares,T1,4,4,previsão
2025-11-04,Terça,Housekeeping,Supervisora,T1,2,2,previsão
2025-11-04,Terça,Housekeeping,Auxiliar de limpeza,T1,1,1,previsão
2025-11-04,Terça,Housekeeping,Empregada de andares,T2,2,2,histórico
2025-11-04,Terça,Housekeeping,Supervisora,T2,1,1,histórico
2025-11-04,Terça,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-11-04,Terça,Housekeeping,Empregada de andares,T3,2,2,previsão
2025-11-04,Terça,Housekeeping,Supervisora,T3,1,1,previsão
2025-11-04,Terça,Housekeeping,Auxiliar de limpeza,T3,1,1,previsão
2025-11-05,Quarta,Housekeeping,Empregada de andares,T1,4,5,histórico
2025-11-05,Quarta,Housekeeping,Supervisora,T1,2,2,histórico
2025-11-05,Quarta,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-11-05,Quarta,Housekeeping,Empregada de andares,T2,3,3,manual
2025-11-05,Quarta,Housekeeping,Supervisora,T2,1,2,manual
2025-11-05,Quarta,Housekeeping,Auxiliar de limpeza,T2,1,1,manual
2025-11-05,Quarta,Housekeeping,Empregada de andares,T3,1,2,previsão
2025-11-05,Quarta,Housekeeping,Supervisora,T3,1,1,previsão
2025-11-05,Quarta,Housekeeping,Auxiliar de limpeza,T3,1,1,previsão
2025-11-06,Quinta,Housekeeping,Empregada de andares,T1,4,5,histórico
2025-11-06,Quinta,Housekeeping,Supervisora,T1,2,2,histórico
2025-11-06,Quinta,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-11-06,Quinta,Housekeeping,Empregada de andares,T2,3,3,histórico
2025-11-06,Quinta,Housekeeping,Supervisora,T2,1,2,histórico
2025-11-06,Quinta,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-11-06,Quinta,Housekeeping,Empregada de andares,T3,2,2,manual
2025-11-06,Quinta,Housekeeping,Supervisora,T3,1,1,manual
2025-11-06,Quinta,Housekeeping,Auxiliar de limpeza,T3,1,1,manual
2025-11-07,Sexta,Housekeeping,Empregada de andares,T1,4,4,previsão
2025-11-07,Sexta,Housekeeping,Supervisora,T1,2,2,previsão
2025-11-07,Sexta,Housekeeping,Auxiliar de limpeza,T1,1,1,previsão
2025-11-07,Sexta,Housekeeping,Empregada de andares,T2,3,3,histórico
2025-11-07,Sexta,Housekeeping,Supervisora,T2,1,2,histórico
2025-11-07,Sexta,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-11-07,Sexta,Housekeeping,Empregada de andares,T3,1,2,previsão
2025-11-07,Sexta,Housekeeping,Supervisora,T3,1,1,previsão
2025-11-07,Sexta,Housekeeping,Auxiliar de limpeza,T3,1,1,previsão
2025-11-08,Sábado,Housekeeping,Empregada de andares,T1,5,6,previsão
2025-11-08,Sábado,Housekeeping,Supervisora,T1,2,2,previsão
2025-11-08,Sábado,Housekeeping,Auxiliar de limpeza,T1,1,2,previsão
2025-11-08,Sábado,Housekeeping,Empregada de andares,T2,3,3,histórico
2025-11-08,Sábado,Housekeeping,Supervisora,T2,1,2,histórico
2025-11-08,Sábado,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-11-08,Sábado,Housekeeping,Empregada de andares,T3,1,1,previsão
2025-11-08,Sábado,Housekeeping,Supervisora,T3,1,1,previsão
2025-11-08,Sábado,Housekeeping,Auxiliar de limpeza,T3,1,1,previsão
2025-11-09,Domingo,Housekeeping,Empregada de andares,T1,5,5,previsão
2025-11-09,Domingo,Housekeeping,Supervisora,T1,2,2,previsão
2025-11-09,Domingo,Housekeeping,Auxiliar de limpeza,T1,1,1,previsão
2025-11-09,Domingo,Housekeeping,Empregada de andares,T2,2,2,histórico
2025-11-09,Domingo,Housekeeping,Supervisora,T2,1,1,histórico
2025-11-09,Domingo,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-11-09,Domingo,Housekeeping,Empregada de andares,T3,1,1,histórico
2025-11-09,Domingo,Housekeeping,Supervisora,T3,1,1,histórico
2025-11-09,Domingo,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-11-10,Segunda,Housekeeping,Empregada de andares,T1,4,5,histórico
2025-11-10,Segunda,Housekeeping,Supervisora,T1,2,2,histórico
2025-11-10,Segunda,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-11-10,Segunda,Housekeeping,Empregada de andares,T2,3,3,histórico
2025-11-10,Segunda,Housekeeping,Supervisora,T2,1,2,histórico
2025-11-10,Segunda,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-11-10,Segunda,Housekeeping,Empregada de andares,T3,2,2,previsão
2025-11-10,Segunda,Housekeeping,Supervisora,T3,1,1,previsão
2025-11-10,Segunda,Housekeeping,Auxiliar de limpeza,T3,1,1,previsão
2025-11-11,Terça,Housekeeping,Empregada de andares,T1,3,4,histórico
2025-11-11,Terça,Housekeeping,Supervisora,T1,1,2,histórico
2025-11-11,Terça,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-11-11,Terça,Housekeeping,Empregada de andares,T2,3,3,histórico
2025-11-11,Terça,Housekeeping,Supervisora,T2,1,2,histórico
2025-11-11,Terça,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-11-11,Terça,Housekeeping,Empregada de andares,T3,1,2,previsão
2025-11-11,Terça,Housekeeping,Supervisora,T3,1,1,previsão
2025-11-11,Terça,Housekeeping,Auxiliar de limpeza,T3,1,1,previsão
2025-11-12,Quarta,Housekeeping,Empregada de andares,T1,3,4,histórico
2025-11-12,Quarta,Housekeeping,Supervisora,T1,1,2,histórico
2025-11-12,Quarta,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-11-12,Quarta,Housekeeping,Empregada de andares,T2,3,3,previsão
2025-11-12,Quarta,Housekeeping,Supervisora,T2,1,2,previsão
2025-11-12,Quarta,Housekeeping,Auxiliar de limpeza,T2,1,1,previsão
2025-11-12,Quarta,Housekeeping,Empregada de andares,T3,1,2,histórico
2025-11-12,Quarta,Housekeeping,Supervisora,T3,1,1,histórico
2025-11-12,Quarta,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-11-13,Quinta,Housekeeping,Empregada de andares,T1,4,5,histórico
2025-11-13,Quinta,Housekeeping,Supervisora,T1,2,2,histórico
2025-11-13,Quinta,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-11-13,Quinta,Housekeeping,Empregada de andares,T2,3,3,previsão
2025-11-13,Quinta,Housekeeping,Supervisora,T2,1,2,previsão
2025-11-13,Quinta,Housekeeping,Auxiliar de limpeza,T2,1,1,previsão
2025-11-13,Quinta,Housekeeping,Empregada de andares,T3,1,2,previsão
2025-11-13,Quinta,Housekeeping,Supervisora,T3,1,1,previsão
2025-11-13,Quinta,Housekeeping,Auxiliar de limpeza,T3,1,1,previsão
2025-11-14,Sexta,Housekeeping,Empregada de andares,T1,3,4,previsão
2025-11-14,Sexta,Housekeeping,Supervisora,T1,1,2,previsão
2025-11-14,Sexta,Housekeeping,Auxiliar de limpeza,T1,1,1,previsão
2025-11-14,Sexta,Housekeeping,Empregada de andares,T2,2,3,previsão
2025-11-14,Sexta,Housekeeping,Supervisora,T2,1,1,previsão
2025-11-14,Sexta,Housekeeping,Auxiliar de limpeza,T2,1,1,previsão
2025-11-14,Sexta,Housekeeping,Empregada de andares,T3,1,2,histórico
2025-11-14,Sexta,Housekeeping,Supervisora,T3,1,1,histórico
2025-11-14,Sexta,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-11-15,Sábado,Housekeeping,Empregada de andares,T1,5,6,previsão
2025-11-15,Sábado,Housekeeping,Supervisora,T1,2,2,previsão
2025-11-15,Sábado,Housekeeping,Auxiliar de limpeza,T1,1,2,previsão
2025-11-15,Sábado,Housekeeping,Empregada de andares,T2,3,3,histórico
2025-11-15,Sábado,Housekeeping,Supervisora,T2,1,2,histórico
2025-11-15,Sábado,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-11-15,Sábado,Housekeeping,Empregada de andares,T3,1,2,previsão
2025-11-15,Sábado,Housekeeping,Supervisora,T3,1,1,previsão
2025-11-15,Sábado,Housekeeping,Auxiliar de limpeza,T3,1,1,previsão
2025-11-16,Domingo,Housekeeping,Empregada de andares,T1,5,6,previsão
2025-11-16,Domingo,Housekeeping,Supervisora,T1,2,2,previsão
2025-11-16,Domingo,Housekeeping,Auxiliar de limpeza,T1,1,2,previsão
2025-11-16,Domingo,Housekeeping,Empregada de andares,T2,2,2,histórico
2025-11-16,Domingo,Housekeeping,Supervisora,T2,1,1,histórico
2025-11-16,Domingo,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-11-16,Domingo,Housekeeping,Empregada de andares,T3,2,2,histórico
2025-11-16,Domingo,Housekeeping,Supervisora,T3,1,1,histórico
2025-11-16,Domingo,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-11-17,Segunda,Housekeeping,Empregada de andares,T1,4,4,histórico
2025-11-17,Segunda,Housekeeping,Supervisora,T1,2,2,histórico
2025-11-17,Segunda,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-11-17,Segunda,Housekeeping,Empregada de andares,T2,2,2,previsão
2025-11-17,Segunda,Housekeeping,Supervisora,T2,1,1,previsão
2025-11-17,Segunda,Housekeeping,Auxiliar de limpeza,T2,1,1,previsão
2025-11-17,Segunda,Housekeeping,Empregada de andares,T3,1,2,histórico
2025-11-17,Segunda,Housekeeping,Supervisora,T3,1,1,histórico
2025-11-17,Segunda,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-11-18,Terça,Housekeeping,Empregada de andares,T1,3,4,previsão
2025-11-18,Terça,Housekeeping,Supervisora,T1,1,2,previsão
2025-11-18,Terça,Housekeeping,Auxiliar de limpeza,T1,1,1,previsão
2025-11-18,Terça,Housekeeping,Empregada de andares,T2,2,3,histórico
2025-11-18,Terça,Housekeeping,Supervisora,T2,1,1,histórico
2025-11-18,Terça,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-11-18,Terça,Housekeeping,Empregada de andares,T3,2,2,histórico
2025-11-18,Terça,Housekeeping,Supervisora,T3,1,1,histórico
2025-11-18,Terça,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-11-19,Quarta,Housekeeping,Empregada de andares,T1,3,4,histórico
2025-11-19,Quarta,Housekeeping,Supervisora,T1,1,2,histórico
2025-11-19,Quarta,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-11-19,Quarta,Housekeeping,Empregada de andares,T2,2,3,histórico
2025-11-19,Quarta,Housekeeping,Supervisora,T2,1,1,histórico
2025-11-19,Quarta,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-11-19,Quarta,Housekeeping,Empregada de andares,T3,2,2,previsão
2025-11-19,Quarta,Housekeeping,Supervisora,T3,1,1,previsão
2025-11-19,Quarta,Housekeeping,Auxiliar de limpeza,T3,1,1,previsão
2025-11-20,Quinta,Housekeeping,Empregada de andares,T1,3,4,histórico
2025-11-20,Quinta,Housekeeping,Supervisora,T1,1,2,histórico
2025-11-20,Quinta,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-11-20,Quinta,Housekeeping,Empregada de andares,T2,3,3,previsão
2025-11-20,Quinta,Housekeeping,Supervisora,T2,1,2,previsão
2025-11-20,Quinta,Housekeeping,Auxiliar de limpeza,T2,1,1,previsão
2025-11-20,Quinta,Housekeeping,Empregada de andares,T3,1,1,histórico
2025-11-20,Quinta,Housekeeping,Supervisora,T3,1,1,histórico
2025-11-20,Quinta,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-11-21,Sexta,Housekeeping,Empregada de andares,T1,4,5,previsão
2025-11-21,Sexta,Housekeeping,Supervisora,T1,2,2,previsão
2025-11-21,Sexta,Housekeeping,Auxiliar de limpeza,T1,1,1,previsão
2025-11-21,Sexta,Housekeeping,Empregada de andares,T2,2,2,manual
2025-11-21,Sexta,Housekeeping,Supervisora,T2,1,1,manual
2025-11-21,Sexta,Housekeeping,Auxiliar de limpeza,T2,1,1,manual
2025-11-21,Sexta,Housekeeping,Empregada de andares,T3,1,2,previsão
2025-11-21,Sexta,Housekeeping,Supervisora,T3,1,1,previsão
2025-11-21,Sexta,Housekeeping,Auxiliar de limpeza,T3,1,1,previsão
2025-11-22,Sábado,Housekeeping,Empregada de andares,T1,5,5,previsão
2025-11-22,Sábado,Housekeeping,Supervisora,T1,2,2,previsão
2025-11-22,Sábado,Housekeeping,Auxiliar de limpeza,T1,1,1,previsão
2025-11-22,Sábado,Housekeeping,Empregada de andares,T2,2,2,manual
2025-11-22,Sábado,Housekeeping,Supervisora,T2,1,1,manual
2025-11-22,Sábado,Housekeeping,Auxiliar de limpeza,T2,1,1,manual
2025-11-22,Sábado,Housekeeping,Empregada de andares,T3,2,2,histórico
2025-11-22,Sábado,Housekeeping,Supervisora,T3,1,1,histórico
2025-11-22,Sábado,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-11-23,Domingo,Housekeeping,Empregada de andares,T1,4,5,histórico
2025-11-23,Domingo,Housekeeping,Supervisora,T1,2,2,histórico
2025-11-23,Domingo,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-11-23,Domingo,Housekeeping,Empregada de andares,T2,2,3,histórico
2025-11-23,Domingo,Housekeeping,Supervisora,T2,1,1,histórico
2025-11-23,Domingo,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-11-23,Domingo,Housekeeping,Empregada de andares,T3,1,1,histórico
2025-11-23,Domingo,Housekeeping,Supervisora,T3,1,1,histórico
2025-11-23,Domingo,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-11-24,Segunda,Housekeeping,Empregada de andares,T1,4,4,previsão
2025-11-24,Segunda,Housekeeping,Supervisora,T1,2,2,previsão
2025-11-24,Segunda,Housekeeping,Auxiliar de limpeza,T1,1,1,previsão
2025-11-24,Segunda,Housekeeping,Empregada de andares,T2,3,3,manual
2025-11-24,Segunda,Housekeeping,Supervisora,T2,1,2,manual
2025-11-24,Segunda,Housekeeping,Auxiliar de limpeza,T2,1,1,manual
2025-11-24,Segunda,Housekeeping,Empregada de andares,T3,1,1,histórico
2025-11-24,Segunda,Housekeeping,Supervisora,T3,1,1,histórico
